ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,TentCampers,RVCampers,Backcountry
Katmai NP & PRES,KATM,National Park,Alaska,AK,2003,9,7471,0,321,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2003,10,225,0,0,0,4
Katmai NP & PRES,KATM,National Park,Alaska,AK,2003,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2003,12,225,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,1,200,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,2,210,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,3,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,4,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,5,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,6,6490,13,307,0,131
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,7,26990,250,1509,0,127
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,8,14177,75,335,0,14
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,9,8720,10,370,0,44
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2004,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,2,210,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,3,210,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,4,210,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,5,210,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,6,5988,13,485,0,129
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,7,26717,250,1595,0,266
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,8,12868,75,303,0,228
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,9,7761,10,498,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2005,12,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,3,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,4,200,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,5,250,0,0,0,65
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,6,13789,0,601,0,40
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,7,24554,250,1392,0,226
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,8,17735,75,384,0,100
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,9,11402,10,496,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,10,200,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,11,200,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2006,12,200,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,1,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,2,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,3,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,4,200,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,5,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,6,13789,0,601,0,40
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,7,24554,250,1392,0,226
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,8,43791,75,303,0,228
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,9,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2007,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,3,25,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,4,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,5,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,6,3450,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,7,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,8,4495,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,9,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2008,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,1,10,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,2,10,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,3,10,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,4,10,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,5,250,0,0,0,65
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,6,14020,0,601,0,92
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,7,24825,250,1392,0,226
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,8,1950,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,9,1950,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2009,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,3,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,4,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,5,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,6,8143,0,185,0,119
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,7,25238,0,1814,0,179
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,8,13177,0,134,0,138
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,9,8474,0,186,0,47
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2010,12,40,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,1,25,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,2,25,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,3,25,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,4,210,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,5,210,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,6,5524,13,606,0,143
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,7,25229,0,2079,0,167
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,8,8960,0,642,0,50
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,9,8731,0,687,0,40
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2011,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,3,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,4,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,5,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,6,5614,0,537,0,446
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,7,17171,0,1696,0,770
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,8,10727,0,696,0,1076
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,9,6306,0,618,0,458
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,10,0,0,0,0,4
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2012,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,3,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,4,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,5,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,6,5040,0,485,0,129
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,7,15222,0,1595,0,181
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,8,4975,0,303,0,143
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,9,3429,0,498,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,10,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,11,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,12,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,3,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,4,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,5,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,6,5188,0,0,0,129
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,7,16895,0,1595,0,181
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,8,4860,0,303,0,143
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,9,3953,0,0,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,10,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,1,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,2,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,3,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,4,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,5,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,6,5140,0,200,0,129
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,7,16676,0,1595,0,181
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,8,10222,0,303,0,143
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,9,4980,0,0,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,10,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,11,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,12,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,1,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,2,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,3,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,4,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,5,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,6,5140,0,200,0,129
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,7,16676,0,1595,0,181
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,8,10222,0,303,0,143
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,9,4980,0,0,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,10,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,11,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,12,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,1,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,2,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,3,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,4,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,5,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,6,5140,0,200,0,129
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,7,16676,0,1595,0,181
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,8,10222,0,303,0,143
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,9,4980,0,0,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,10,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,11,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,12,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,1,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,2,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,3,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,4,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,5,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,6,5140,0,200,0,129
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,7,16676,0,1595,0,181
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,8,10222,0,303,0,143
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,9,4980,0,0,0,30
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,10,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,11,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,12,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,1,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,2,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,3,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,4,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,5,100,0,0,0,67
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,6,9690,0,417,0,118
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,7,37318,0,1595,0,60
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,8,23772,0,525,0,154
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,9,12587,0,0,0,59
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,10,100,0,23,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,11,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,12,100,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,1,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,2,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,3,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,4,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,5,21,0,0,0,21
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,6,7749,480,0,0,688
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,7,14922,80,0,0,5836
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,8,14771,60,0,0,5191
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,9,13908,80,0,0,8562
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,10,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,11,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,12,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,1,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,3,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,4,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,5,149,59,0,0,127
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,6,3403,936,543,0,466
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,7,9073,1777,728,0,1071
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,8,7547,2131,712,0,1139
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,9,4223,1217,602,0,659
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,10,369,146,0,0,29
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,11,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,12,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,1,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,2,0,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,3,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,4,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,5,144,34,99,0,151
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,6,5089,1189,891,0,963
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,7,12600,2070,1832,0,1821
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,8,9991,2408,1598,0,1774
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,9,5734,1727,1302,0,645
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,10,250,108,90,0,37
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,11,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,12,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,1,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,2,20,0,16,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,3,20,0,3,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,4,22,1,3,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,5,72,15,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,6,3887,937,1162,0,605
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,7,13067,1901,1877,0,1839
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,8,10316,2384,1597,0,1916
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,9,6055,1681,1410,0,1164
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,10,244,106,104,0,40
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,11,20,0,0,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,12,20,0,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,1,35,3,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,2,94,9,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,3,144,15,0,0,24
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,4,150,91,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,5,1039,65,0,0,6
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,6,1840,71,0,0,295
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,7,5439,53,0,0,73
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,8,5724,91,0,0,62
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,9,1468,37,0,0,16
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,10,92,22,0,0,2
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,11,35,4,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1982,12,58,4,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,1,33,5,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,2,159,6,0,0,8
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,3,194,23,0,0,14
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,4,172,7,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,5,1195,32,0,0,20
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,6,2451,53,0,0,92
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,7,8474,98,0,0,169
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,8,7531,79,0,0,133
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,9,2794,32,0,0,10
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,10,711,10,0,0,5
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,11,91,11,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1983,12,243,4,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,1,75,2,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,2,54,5,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,3,255,15,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,4,413,12,0,0,8
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,5,1760,21,0,0,118
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,6,4695,29,0,0,167
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,7,8964,67,0,0,129
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,8,8544,13,0,0,86
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,9,4414,16,0,0,38
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,10,924,21,0,0,2
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,11,392,41,0,0,13
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1984,12,213,12,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,1,195,18,0,0,7
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,2,225,29,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,3,482,25,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,4,376,16,0,0,16
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,5,3032,33,0,0,32
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,6,6074,69,0,0,331
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,7,12491,93,0,0,758
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,8,8167,80,0,0,210
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,9,3904,41,0,0,67
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,10,529,19,0,0,9
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,11,108,29,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1985,12,175,28,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,1,97,16,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,2,112,7,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,3,201,39,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,4,231,28,0,0,3
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,5,2886,56,0,0,59
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,6,9356,73,0,0,664
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,7,16560,81,42,0,460
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,8,17664,45,162,0,480
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,9,5715,47,62,0,96
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,10,466,27,2,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,11,791,21,72,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1986,12,217,30,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,1,156,22,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,2,133,48,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,3,217,28,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,4,454,56,0,0,1
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,5,3471,61,32,0,90
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,6,11499,132,100,0,408
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,7,21086,104,297,0,821
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,8,19044,61,268,0,486
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,9,3458,36,59,0,128
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,10,650,37,11,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,11,242,48,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1987,12,18,13,2,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,1,95,41,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,2,76,39,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,3,134,64,2,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,4,210,41,2,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,5,1946,86,0,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,6,11348,15,38,0,2
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,7,21010,71,123,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,1988,8,16351,66,91,26,0
